Trial_Number,Primary_Voltage_V,Primary_Current_A,Primary_Power_kW,Primary_Power_Factor,Secondary_Voltage_V,Secondary_Current_A,Secondary_Power_kW,Secondary_Power_Factor,Temperature_C,Humidity_percent,Efficiency_percent,Load_Category,Temp_Zone
4667,225.22,30.45,5.64,0.822,19.56,8.46,0.14,0.876,38.5,63.0,89.9008183325183,Heavy (>70%),Normal (<85°C)
4668,227.95,31.32,6.18,0.865,19.29,7.88,0.13,0.853,138.3,45.6,76.78868635797336,Heavy (>70%),Emergency (>130°C)
4669,229.02,28.51,4.66,0.714,19.14,8.76,0.15,0.89,74.8,64.8,89.59898169862316,Heavy (>70%),Normal (<85°C)
4670,226.41,11.31,1.94,0.759,19.09,14.54,0.22,0.793,118.9,38.8,76.22977820659858,Light (<50%),Critical (105-130°C)
4671,225.54,18.23,3.17,0.77,19.34,7.62,0.12,0.782,27.4,88.6,84.94017064890244,Medium (50-70%),Normal (<85°C)
4672,227.14,10.69,2.08,0.855,19.58,10.77,0.17,0.809,110.2,63.6,80.1250564167888,Light (<50%),Critical (105-130°C)
4673,226.14,21.31,4.26,0.884,19.43,8.2,0.13,0.82,116.9,69.0,82.97548234009261,Medium (50-70%),Critical (105-130°C)
4674,227.94,25.36,4.77,0.825,19.52,9.44,0.16,0.868,124.8,76.4,80.30468922542725,Heavy (>70%),Critical (105-130°C)
4675,227.78,32.77,6.04,0.809,19.16,13.42,0.2,0.785,63.4,41.2,87.32824694072855,Heavy (>70%),Normal (<85°C)
4676,226.37,30.63,5.37,0.775,19.53,9.83,0.15,0.769,117.6,80.3,77.73688320180008,Heavy (>70%),Critical (105-130°C)
4677,228.17,27.93,5.2,0.816,19.36,10.75,0.15,0.726,36.9,85.1,87.19920951963472,Heavy (>70%),Normal (<85°C)
4678,226.13,14.03,2.53,0.796,19.58,8.72,0.15,0.879,75.5,64.2,85.68598764295604,Light (<50%),Normal (<85°C)
4679,229.11,21.27,3.92,0.805,19.41,10.07,0.16,0.817,77.2,89.0,88.23272523048482,Medium (50-70%),Normal (<85°C)
4680,227.41,34.27,5.87,0.753,19.35,7.86,0.13,0.827,138.3,63.2,76.94018130970242,Heavy (>70%),Emergency (>130°C)
4681,226.58,33.77,6.61,0.864,19.17,9.23,0.14,0.782,45.7,22.4,84.78779352471163,Heavy (>70%),Normal (<85°C)
4682,228.07,25.52,4.56,0.784,19.29,13.17,0.2,0.791,148.8,68.8,75.46174054125851,Heavy (>70%),Emergency (>130°C)
4683,226.9,15.2,2.75,0.798,19.04,10.3,0.16,0.803,64.5,49.4,80.82845314930417,Light (<50%),Normal (<85°C)
4684,227.15,23.91,4.47,0.823,19.09,10.67,0.18,0.898,145.7,60.9,80.0508904996857,Medium (50-70%),Emergency (>130°C)
4685,225.36,25.47,5.1,0.889,19.13,12.4,0.19,0.817,121.6,68.0,84.02986762256747,Heavy (>70%),Critical (105-130°C)
4686,227.44,12.69,2.04,0.708,19.26,12.56,0.19,0.779,139.4,58.4,75.0,Light (<50%),Emergency (>130°C)
4687,228.47,22.73,4.05,0.78,19.52,9.68,0.14,0.736,45.6,28.8,89.4205524049934,Medium (50-70%),Normal (<85°C)
4688,226.73,26.97,5.38,0.88,19.39,9.45,0.13,0.723,60.5,64.7,89.33952584188945,Heavy (>70%),Normal (<85°C)
4689,229.73,10.03,1.79,0.776,19.44,11.4,0.19,0.87,48.3,84.7,79.54478908436754,Light (<50%),Normal (<85°C)
4690,227.36,29.78,6.04,0.892,19.48,14.13,0.22,0.812,125.3,62.7,75.29606882185126,Heavy (>70%),Critical (105-130°C)
4691,226.18,16.63,3.16,0.839,19.3,14.84,0.22,0.779,71.9,62.6,79.45815430566009,Light (<50%),Normal (<85°C)
4692,228.35,18.95,3.73,0.863,19.06,8.8,0.14,0.86,113.4,31.7,84.43557959489166,Medium (50-70%),Critical (105-130°C)
4693,226.88,11.57,1.85,0.706,19.06,13.86,0.22,0.842,71.7,81.1,83.79071186285167,Light (<50%),Normal (<85°C)
4694,227.75,32.32,5.93,0.806,19.04,9.13,0.12,0.701,109.7,72.7,80.12264776544258,Heavy (>70%),Critical (105-130°C)
4695,227.34,27.26,4.71,0.76,19.12,9.49,0.16,0.86,109.5,52.7,83.27339631859925,Heavy (>70%),Critical (105-130°C)
4696,228.0,14.65,2.49,0.745,19.59,8.89,0.15,0.887,103.3,20.7,85.69989377791973,Light (<50%),High (85-105°C)
4697,225.41,29.1,4.77,0.727,19.06,9.72,0.16,0.861,113.9,88.2,79.08167842818789,Heavy (>70%),Critical (105-130°C)
4698,228.47,26.47,5.12,0.846,19.37,13.76,0.22,0.807,141.4,24.3,75.0,Heavy (>70%),Emergency (>130°C)
4699,229.47,30.94,5.82,0.82,19.05,14.54,0.19,0.702,42.9,89.0,84.52551119721983,Heavy (>70%),Normal (<85°C)
4700,225.8,15.68,2.54,0.716,19.33,14.02,0.21,0.77,77.6,84.6,79.9915919837806,Light (<50%),Normal (<85°C)
4701,228.64,27.49,5.61,0.892,19.31,8.0,0.11,0.719,110.2,44.8,85.9402875164064,Heavy (>70%),Critical (105-130°C)
4702,225.91,24.63,4.66,0.838,19.16,13.33,0.19,0.753,115.2,48.0,86.86094450062996,Heavy (>70%),Critical (105-130°C)
4703,225.88,13.2,2.12,0.711,19.35,13.62,0.22,0.84,61.1,57.8,79.39405165586933,Light (<50%),Normal (<85°C)
4704,229.02,18.44,3.45,0.818,19.18,8.41,0.12,0.715,41.1,53.8,86.41221105956444,Medium (50-70%),Normal (<85°C)
4705,227.56,11.39,2.15,0.828,19.33,7.91,0.14,0.891,142.6,20.1,75.0,Light (<50%),Emergency (>130°C)
4706,228.59,21.06,3.56,0.739,19.59,8.24,0.11,0.712,136.6,89.5,75.0,Medium (50-70%),Emergency (>130°C)
4707,226.87,14.67,2.65,0.796,19.3,8.49,0.14,0.877,130.6,72.0,75.0,Light (<50%),Emergency (>130°C)
4708,227.88,28.63,5.27,0.808,19.53,14.26,0.24,0.879,136.3,24.9,79.1537175074247,Heavy (>70%),Emergency (>130°C)
4709,225.26,27.56,5.25,0.845,19.23,7.74,0.13,0.882,85.4,77.2,83.45357592312469,Heavy (>70%),High (85-105°C)
4710,225.83,14.05,2.23,0.703,19.12,11.4,0.19,0.867,29.3,74.9,85.09197230939806,Light (<50%),Normal (<85°C)
4711,229.19,15.94,3.15,0.862,19.54,13.75,0.23,0.856,125.5,37.4,75.0,Light (<50%),Critical (105-130°C)
4712,226.15,22.04,3.72,0.746,19.14,10.7,0.17,0.814,90.9,77.2,87.23348262568766,Medium (50-70%),High (85-105°C)
4713,229.87,11.02,1.84,0.728,19.14,10.75,0.16,0.78,137.3,71.9,75.0,Light (<50%),Emergency (>130°C)
4714,227.29,20.67,3.43,0.731,19.28,10.65,0.15,0.707,135.8,57.1,75.0,Medium (50-70%),Emergency (>130°C)
4715,228.09,11.64,2.34,0.883,19.19,9.47,0.13,0.714,42.1,70.1,83.59238870803539,Light (<50%),Normal (<85°C)
4716,229.04,13.04,2.44,0.816,19.15,14.56,0.23,0.834,52.2,37.9,83.43171188270819,Light (<50%),Normal (<85°C)
4717,228.96,32.86,5.28,0.702,19.31,8.22,0.14,0.863,81.6,89.8,85.70530967541171,Heavy (>70%),Normal (<85°C)
4718,225.4,25.05,4.66,0.826,19.47,12.99,0.2,0.787,109.9,47.8,84.24317458286728,Heavy (>70%),Critical (105-130°C)
4719,226.69,22.49,4.07,0.799,19.3,8.89,0.14,0.802,148.5,28.3,75.0,Medium (50-70%),Emergency (>130°C)
4720,226.38,23.1,4.51,0.862,19.43,7.09,0.12,0.884,142.1,75.5,80.55093607820072,Medium (50-70%),Emergency (>130°C)
4721,227.4,29.52,5.08,0.757,19.35,14.89,0.21,0.718,95.9,26.2,90.40363591450904,Heavy (>70%),High (85-105°C)
4722,225.37,17.19,2.8,0.723,19.37,10.95,0.18,0.826,138.2,43.9,75.0,Light (<50%),Emergency (>130°C)
4723,226.19,10.62,2.02,0.839,19.26,13.8,0.24,0.889,28.7,53.5,84.38717152774457,Light (<50%),Normal (<85°C)
4724,225.82,18.0,3.06,0.754,19.25,14.33,0.22,0.793,100.7,24.4,89.02506093975441,Medium (50-70%),High (85-105°C)
4725,227.44,14.97,2.78,0.816,19.46,10.83,0.16,0.739,92.6,59.5,79.47826399446005,Light (<50%),High (85-105°C)
4726,228.01,32.46,6.4,0.865,19.22,14.49,0.25,0.894,56.0,35.8,89.87813425810589,Heavy (>70%),Normal (<85°C)
4727,226.34,13.33,2.22,0.737,19.25,8.76,0.13,0.771,78.5,54.7,83.69695483707922,Light (<50%),Normal (<85°C)
4728,227.37,29.92,5.8,0.852,19.18,14.39,0.25,0.899,132.3,55.1,75.0,Heavy (>70%),Emergency (>130°C)
4729,226.88,25.61,4.43,0.763,19.17,9.84,0.16,0.847,124.1,80.1,81.49309293388593,Heavy (>70%),Critical (105-130°C)
4730,227.43,33.39,5.92,0.78,19.44,12.55,0.22,0.886,64.7,49.2,86.67848010704071,Heavy (>70%),Normal (<85°C)
4731,226.08,22.88,4.03,0.779,19.14,13.95,0.24,0.89,30.7,26.9,91.34240804232198,Medium (50-70%),Normal (<85°C)
4732,227.84,28.17,5.43,0.846,19.55,7.29,0.1,0.706,70.5,50.0,91.1967903763714,Heavy (>70%),Normal (<85°C)
4733,227.68,26.68,4.75,0.782,19.03,11.36,0.17,0.786,98.5,81.9,87.79024730821868,Heavy (>70%),High (85-105°C)
4734,229.77,31.18,5.98,0.835,19.59,12.52,0.2,0.819,143.3,22.2,77.91711323567668,Heavy (>70%),Emergency (>130°C)
4735,225.23,26.1,5.18,0.882,19.14,7.29,0.12,0.861,90.0,57.0,88.47112182488766,Heavy (>70%),High (85-105°C)
4736,225.83,23.16,4.03,0.771,19.51,14.29,0.24,0.864,55.3,48.5,93.3199486350365,Medium (50-70%),Normal (<85°C)
4737,226.12,13.67,2.72,0.88,19.47,10.98,0.17,0.815,43.5,82.3,81.25178332662725,Light (<50%),Normal (<85°C)
4738,226.24,30.32,5.25,0.765,19.01,10.63,0.17,0.822,70.2,64.9,85.73469489469345,Heavy (>70%),Normal (<85°C)
4739,228.34,27.7,4.9,0.775,19.15,14.22,0.19,0.707,58.4,60.4,91.18574904277924,Heavy (>70%),Normal (<85°C)
4740,226.68,16.65,2.84,0.752,19.39,13.39,0.22,0.866,67.0,30.9,82.98639586913042,Light (<50%),Normal (<85°C)
4741,227.38,16.21,3.27,0.887,19.03,12.83,0.18,0.754,39.2,66.7,84.23653842039248,Light (<50%),Normal (<85°C)
4742,226.83,28.62,5.62,0.866,19.59,14.27,0.23,0.827,126.3,76.3,78.51931234008202,Heavy (>70%),Critical (105-130°C)
4743,227.94,13.36,2.43,0.798,19.43,7.82,0.12,0.799,107.8,26.8,75.0,Light (<50%),Critical (105-130°C)
4744,225.22,10.93,1.85,0.752,19.41,12.12,0.19,0.795,121.2,51.9,75.0,Light (<50%),Critical (105-130°C)
4745,226.61,28.55,5.09,0.786,19.1,8.22,0.13,0.807,114.2,52.1,83.0508783119963,Heavy (>70%),Critical (105-130°C)
4746,228.91,32.55,6.07,0.815,19.35,14.31,0.2,0.718,46.0,27.6,85.04261484361983,Heavy (>70%),Normal (<85°C)
4747,227.72,31.71,5.95,0.824,19.55,7.45,0.11,0.762,89.7,62.4,83.03989783174947,Heavy (>70%),High (85-105°C)
4748,226.84,26.76,4.98,0.82,19.19,10.02,0.16,0.84,96.6,52.7,88.41912647962191,Heavy (>70%),High (85-105°C)
4749,225.8,17.29,2.77,0.709,19.05,12.58,0.17,0.727,102.3,81.8,75.0,Light (<50%),High (85-105°C)
4750,227.97,30.26,5.06,0.734,19.06,12.96,0.2,0.792,122.6,22.9,77.5034236563185,Heavy (>70%),Critical (105-130°C)
4751,225.69,34.12,6.92,0.899,19.4,11.38,0.17,0.772,83.0,55.8,87.11063064469185,Heavy (>70%),Normal (<85°C)
4752,225.75,10.99,2.09,0.841,19.14,10.94,0.17,0.828,75.0,24.8,84.01968860372159,Light (<50%),Normal (<85°C)
4753,227.96,15.22,3.03,0.873,19.41,14.26,0.2,0.733,92.6,80.8,80.96162408606496,Light (<50%),High (85-105°C)
4754,225.6,16.76,3.38,0.894,19.15,14.44,0.21,0.758,94.4,28.9,77.50250440117122,Light (<50%),High (85-105°C)
4755,228.78,28.27,5.08,0.785,19.16,7.95,0.14,0.888,63.9,30.8,92.75003953450934,Heavy (>70%),Normal (<85°C)
4756,226.91,14.8,2.87,0.856,19.2,10.89,0.18,0.837,39.4,86.9,83.0240838551986,Light (<50%),Normal (<85°C)
4757,227.86,23.01,4.02,0.766,19.21,12.02,0.2,0.879,108.2,32.7,82.08774396880696,Medium (50-70%),Critical (105-130°C)
4758,229.33,16.36,2.93,0.782,19.3,7.49,0.12,0.811,143.5,47.7,75.0,Light (<50%),Emergency (>130°C)
4759,226.19,17.7,2.83,0.706,19.27,9.9,0.16,0.827,110.2,28.7,81.08170587778737,Medium (50-70%),Critical (105-130°C)
4760,228.15,20.7,3.54,0.749,19.33,9.39,0.13,0.731,39.6,22.0,88.27417509109026,Medium (50-70%),Normal (<85°C)
4761,229.17,29.47,5.12,0.758,19.02,9.88,0.17,0.881,105.1,34.9,84.22432752096684,Heavy (>70%),Critical (105-130°C)
4762,226.55,13.11,2.3,0.775,19.03,12.94,0.2,0.799,145.5,79.5,75.0,Light (<50%),Emergency (>130°C)
4763,227.08,14.65,2.48,0.744,19.05,14.9,0.25,0.898,53.0,68.9,83.35262681578001,Light (<50%),Normal (<85°C)
4764,229.82,11.02,2.05,0.809,19.28,14.43,0.25,0.893,139.6,21.8,75.0,Light (<50%),Emergency (>130°C)
4765,228.01,30.54,5.01,0.719,19.34,10.22,0.17,0.855,82.7,20.8,89.55801799016008,Heavy (>70%),Normal (<85°C)
4766,227.54,33.27,6.55,0.865,19.56,10.47,0.14,0.706,93.8,35.8,85.7854702445882,Heavy (>70%),High (85-105°C)
4767,228.03,11.11,2.2,0.869,19.16,9.88,0.14,0.74,100.3,39.6,83.2953613478634,Light (<50%),High (85-105°C)
4768,226.23,31.89,5.41,0.75,19.19,8.72,0.13,0.797,147.5,70.5,75.0,Heavy (>70%),Emergency (>130°C)
4769,229.68,23.03,4.31,0.814,19.09,7.14,0.1,0.741,130.3,22.5,77.95887666887928,Medium (50-70%),Emergency (>130°C)
4770,227.68,32.63,5.79,0.78,19.51,10.93,0.17,0.801,66.8,45.5,84.97592947688949,Heavy (>70%),Normal (<85°C)
4771,228.52,32.47,6.46,0.87,19.56,14.49,0.2,0.718,46.6,75.4,84.59242906992543,Heavy (>70%),Normal (<85°C)
4772,228.53,30.68,5.79,0.826,19.42,7.69,0.12,0.8,33.6,82.1,83.92929144925395,Heavy (>70%),Normal (<85°C)
4773,229.64,26.41,4.82,0.795,19.51,14.98,0.24,0.819,143.1,38.6,75.27067732311374,Heavy (>70%),Emergency (>130°C)
4774,227.44,24.6,3.99,0.714,19.22,8.85,0.13,0.735,71.0,44.1,87.30203321139868,Heavy (>70%),Normal (<85°C)
4775,229.24,23.67,4.46,0.822,19.37,7.2,0.12,0.866,119.6,84.7,78.86678949453528,Medium (50-70%),Critical (105-130°C)
4776,225.66,21.55,4.17,0.858,19.23,10.18,0.17,0.876,72.9,60.8,89.23498942593889,Medium (50-70%),Normal (<85°C)
4777,225.49,28.3,4.86,0.762,19.17,7.75,0.13,0.895,48.6,75.3,89.12336523730029,Heavy (>70%),Normal (<85°C)
4778,228.55,16.41,3.12,0.832,19.53,14.86,0.23,0.795,116.0,79.4,75.37000328965695,Light (<50%),Critical (105-130°C)
4779,228.15,23.12,4.0,0.759,19.35,13.79,0.22,0.826,137.8,61.9,75.0,Medium (50-70%),Emergency (>130°C)
4780,228.44,13.17,2.64,0.876,19.19,9.45,0.15,0.829,124.1,20.2,79.56603021217802,Light (<50%),Critical (105-130°C)
4781,228.02,23.03,3.72,0.709,19.51,11.11,0.18,0.841,130.5,83.7,76.14650488201596,Medium (50-70%),Emergency (>130°C)
4782,227.23,26.63,4.57,0.756,19.55,14.55,0.22,0.778,52.8,66.1,90.36399176489381,Heavy (>70%),Normal (<85°C)
4783,227.84,16.24,2.65,0.717,19.04,13.22,0.18,0.725,47.3,25.2,85.27664613749579,Light (<50%),Normal (<85°C)
4784,226.78,23.51,3.81,0.714,19.12,13.38,0.22,0.846,91.8,46.9,86.26443182432286,Medium (50-70%),High (85-105°C)
4785,229.69,12.53,2.16,0.749,19.35,12.68,0.18,0.735,115.6,60.3,75.0,Light (<50%),Critical (105-130°C)
4786,227.01,26.48,4.27,0.711,19.5,7.69,0.13,0.851,53.4,31.1,90.43335376304955,Heavy (>70%),Normal (<85°C)
4787,226.46,16.93,3.41,0.89,19.26,10.51,0.15,0.755,69.2,39.2,86.70642857026866,Light (<50%),Normal (<85°C)
4788,227.21,33.68,6.52,0.852,19.12,7.54,0.11,0.768,148.1,78.9,75.0,Heavy (>70%),Emergency (>130°C)
4789,226.86,24.09,4.28,0.784,19.56,14.75,0.25,0.856,68.3,67.1,88.95067244672522,Medium (50-70%),Normal (<85°C)
4790,225.77,29.21,5.19,0.787,19.53,10.84,0.15,0.719,142.4,83.8,76.84653904275585,Heavy (>70%),Emergency (>130°C)
4791,229.81,29.88,5.91,0.86,19.2,14.57,0.23,0.813,113.9,42.2,80.51545145959936,Heavy (>70%),Critical (105-130°C)
4792,228.31,29.55,5.09,0.754,19.01,11.15,0.18,0.845,90.7,76.6,84.95851176602413,Heavy (>70%),High (85-105°C)
4793,228.91,31.89,6.22,0.852,19.24,7.86,0.12,0.823,31.6,64.1,86.48742517989393,Heavy (>70%),Normal (<85°C)
4794,227.88,11.99,1.97,0.72,19.33,11.0,0.19,0.895,108.6,56.6,75.0,Light (<50%),Critical (105-130°C)
4795,227.92,27.03,4.83,0.784,19.29,10.39,0.15,0.764,85.1,67.3,87.69046735942726,Heavy (>70%),High (85-105°C)
4796,227.67,12.96,2.32,0.785,19.11,8.61,0.13,0.811,141.6,45.7,75.0,Light (<50%),Emergency (>130°C)
4797,225.33,31.53,6.32,0.89,19.17,12.6,0.2,0.833,142.6,47.9,75.43965024008847,Heavy (>70%),Emergency (>130°C)
4798,228.21,12.01,2.29,0.836,19.46,10.92,0.18,0.869,87.3,39.0,84.48305897174144,Light (<50%),High (85-105°C)
4799,228.07,20.09,3.58,0.782,19.22,12.27,0.2,0.839,73.8,42.2,88.47072588654164,Medium (50-70%),Normal (<85°C)
4800,228.8,17.18,2.9,0.737,19.23,8.57,0.14,0.831,109.5,61.1,75.0,Light (<50%),Critical (105-130°C)
4801,228.17,30.48,5.52,0.793,19.03,10.38,0.18,0.896,69.8,63.8,84.22605489673049,Heavy (>70%),Normal (<85°C)
4802,226.11,29.01,5.65,0.862,19.32,12.42,0.18,0.738,52.0,28.1,88.7240105478827,Heavy (>70%),Normal (<85°C)
4803,225.01,19.9,3.76,0.84,19.11,14.31,0.2,0.729,96.3,31.2,87.66304936938624,Medium (50-70%),High (85-105°C)
4804,226.02,20.65,3.38,0.724,19.0,11.52,0.19,0.871,51.5,70.1,86.58053524179363,Medium (50-70%),Normal (<85°C)
4805,226.98,19.22,3.29,0.755,19.35,7.12,0.12,0.888,88.2,87.4,83.05584903215075,Medium (50-70%),High (85-105°C)
4806,226.87,29.71,5.65,0.838,19.04,11.05,0.18,0.841,52.1,70.3,88.16905011956347,Heavy (>70%),Normal (<85°C)
4807,227.21,32.17,5.53,0.756,19.35,10.36,0.15,0.73,63.7,51.2,84.99092865829988,Heavy (>70%),Normal (<85°C)
4808,229.54,31.77,5.41,0.742,19.42,11.18,0.19,0.888,31.4,72.9,86.05194344141842,Heavy (>70%),Normal (<85°C)
4809,227.69,27.76,5.68,0.898,19.35,11.5,0.19,0.873,87.0,73.7,86.78727600118529,Heavy (>70%),High (85-105°C)
4810,228.34,32.33,5.61,0.76,19.1,9.14,0.13,0.75,32.5,86.8,82.44493475799243,Heavy (>70%),Normal (<85°C)
4811,226.07,20.1,3.78,0.831,19.16,7.28,0.11,0.818,149.9,43.8,75.86186860129426,Medium (50-70%),Emergency (>130°C)
4812,227.95,15.38,2.94,0.838,19.31,7.98,0.12,0.809,56.2,39.5,80.63368874510566,Light (<50%),Normal (<85°C)
4813,227.75,15.43,2.49,0.708,19.2,14.93,0.22,0.769,124.2,75.3,75.0,Light (<50%),Critical (105-130°C)
4814,227.72,27.75,5.08,0.804,19.6,7.77,0.14,0.892,61.5,58.6,90.38482602477282,Heavy (>70%),Normal (<85°C)
4815,229.4,14.27,2.4,0.734,19.32,14.76,0.21,0.751,127.4,20.6,78.1196403341655,Light (<50%),Critical (105-130°C)
4816,229.22,27.51,5.03,0.797,19.08,9.89,0.16,0.864,94.0,76.1,90.98093706410081,Heavy (>70%),High (85-105°C)
4817,229.56,16.75,2.71,0.705,19.04,12.35,0.2,0.862,46.3,64.6,84.02526785570151,Light (<50%),Normal (<85°C)
4818,228.45,11.32,2.01,0.779,19.44,7.18,0.12,0.888,76.2,65.5,83.26994821878532,Light (<50%),Normal (<85°C)
4819,226.36,14.52,2.31,0.704,19.03,8.56,0.14,0.857,35.3,22.4,83.2153410088412,Light (<50%),Normal (<85°C)
4820,228.74,34.83,5.58,0.701,19.21,10.48,0.16,0.806,75.0,30.4,87.61471349742023,Heavy (>70%),Normal (<85°C)
4821,225.86,16.93,3.44,0.9,19.27,13.25,0.22,0.861,110.0,24.8,80.2733362241294,Light (<50%),Critical (105-130°C)
4822,226.54,19.73,3.14,0.703,19.27,14.45,0.24,0.846,85.5,60.4,83.00471339803177,Medium (50-70%),High (85-105°C)
4823,225.74,25.67,4.35,0.751,19.57,7.79,0.11,0.705,107.7,74.1,86.7039903078766,Heavy (>70%),Critical (105-130°C)
4824,227.99,30.65,4.91,0.702,19.03,11.14,0.16,0.744,96.3,32.1,82.24892519304846,Heavy (>70%),High (85-105°C)
4825,227.45,20.4,4.08,0.88,19.4,11.55,0.16,0.726,42.7,68.7,90.32073598081136,Medium (50-70%),Normal (<85°C)
4826,225.25,10.71,2.1,0.87,19.54,12.65,0.19,0.772,47.1,28.2,82.33956049071402,Light (<50%),Normal (<85°C)
4827,228.47,20.72,3.7,0.782,19.24,11.83,0.16,0.716,88.6,78.8,84.37301644877795,Medium (50-70%),High (85-105°C)
4828,229.67,22.35,4.25,0.827,19.37,10.82,0.16,0.755,84.5,82.6,85.75622517770604,Medium (50-70%),Normal (<85°C)
4829,226.89,33.39,6.52,0.861,19.58,12.72,0.19,0.744,113.4,27.2,84.46565705265847,Heavy (>70%),Critical (105-130°C)
4830,229.55,15.31,2.67,0.76,19.09,7.88,0.14,0.899,58.5,44.7,86.56397004291937,Light (<50%),Normal (<85°C)
4831,228.46,13.33,2.32,0.761,19.06,7.13,0.11,0.814,50.6,86.1,77.81072584966697,Light (<50%),Normal (<85°C)
4832,228.09,24.01,4.29,0.784,19.05,9.34,0.15,0.816,66.7,66.6,88.42351553990196,Medium (50-70%),Normal (<85°C)
4833,227.29,28.79,4.63,0.707,19.28,11.31,0.19,0.853,38.2,58.0,89.12570465219576,Heavy (>70%),Normal (<85°C)
4834,228.29,33.95,6.98,0.9,19.16,14.7,0.2,0.722,139.0,88.4,75.0,Heavy (>70%),Emergency (>130°C)
4835,229.84,13.73,2.73,0.864,19.4,11.49,0.18,0.817,27.3,33.4,85.83910510339115,Light (<50%),Normal (<85°C)
4836,226.8,32.76,5.73,0.771,19.37,14.31,0.21,0.774,122.4,83.9,76.40426604043108,Heavy (>70%),Critical (105-130°C)
4837,226.61,30.04,5.28,0.776,19.03,11.37,0.16,0.722,84.9,20.0,84.73160795320129,Heavy (>70%),Normal (<85°C)
4838,226.01,14.99,2.42,0.714,19.17,14.8,0.24,0.839,103.5,52.9,75.85977534096428,Light (<50%),High (85-105°C)
4839,229.17,34.68,5.75,0.724,19.04,13.92,0.23,0.872,137.4,48.6,75.0,Heavy (>70%),Emergency (>130°C)
4840,227.39,14.33,2.53,0.775,19.33,13.11,0.19,0.751,32.1,34.3,81.85410045706455,Light (<50%),Normal (<85°C)
4841,225.44,26.6,4.38,0.73,19.12,13.89,0.23,0.856,146.3,82.8,75.0,Heavy (>70%),Emergency (>130°C)
4842,228.49,13.2,2.48,0.821,19.58,14.38,0.24,0.861,146.7,25.5,75.0,Light (<50%),Emergency (>130°C)
4843,226.92,11.92,2.4,0.889,19.25,7.9,0.11,0.726,69.2,89.0,79.70524992731828,Light (<50%),Normal (<85°C)
4844,226.1,15.0,2.99,0.882,19.02,9.37,0.13,0.722,51.9,68.0,83.27650904689646,Light (<50%),Normal (<85°C)
4845,229.54,16.88,3.39,0.874,19.21,11.01,0.18,0.835,82.1,44.5,81.99273018100843,Light (<50%),Normal (<85°C)
4846,228.69,22.66,4.21,0.812,19.58,14.26,0.24,0.862,37.9,33.9,90.23933201645603,Medium (50-70%),Normal (<85°C)
4847,229.61,10.11,2.0,0.862,19.03,12.9,0.17,0.712,133.5,59.6,75.19485023368259,Light (<50%),Emergency (>130°C)
4848,226.24,20.65,3.68,0.788,19.06,14.38,0.23,0.851,118.1,72.4,80.71205986154571,Medium (50-70%),Critical (105-130°C)
4849,226.67,22.23,3.65,0.724,19.05,7.67,0.11,0.739,114.4,62.6,79.80010597630375,Medium (50-70%),Critical (105-130°C)
4850,225.81,21.12,3.5,0.734,19.5,13.18,0.23,0.882,92.5,55.8,88.19476396023276,Medium (50-70%),High (85-105°C)
4851,229.04,10.34,1.68,0.711,19.33,10.72,0.16,0.761,84.2,21.3,80.51869100427297,Light (<50%),Normal (<85°C)
4852,229.88,13.96,2.79,0.869,19.48,9.15,0.15,0.849,141.3,36.2,75.0,Light (<50%),Emergency (>130°C)
4853,228.79,16.19,3.19,0.86,19.4,13.53,0.23,0.86,74.9,47.4,80.56284167655066,Light (<50%),Normal (<85°C)
4854,228.1,24.99,4.66,0.817,19.28,12.59,0.19,0.8,107.8,39.5,85.99962032593241,Heavy (>70%),Critical (105-130°C)
4855,229.03,31.5,6.01,0.833,19.39,13.71,0.21,0.808,89.0,77.8,82.96137395047495,Heavy (>70%),High (85-105°C)
4856,226.55,22.91,4.48,0.864,19.11,12.13,0.18,0.759,146.4,39.9,79.26480637951113,Medium (50-70%),Emergency (>130°C)
4857,228.67,18.69,3.06,0.716,19.38,11.99,0.19,0.817,40.6,70.7,85.93236651521431,Medium (50-70%),Normal (<85°C)
4858,225.48,23.56,4.78,0.899,19.52,7.35,0.12,0.855,125.1,51.3,83.67408394464502,Medium (50-70%),Critical (105-130°C)
4859,227.96,19.43,3.52,0.794,19.09,11.1,0.17,0.809,111.0,56.1,83.5665119710464,Medium (50-70%),Critical (105-130°C)
4860,225.59,30.17,5.91,0.869,19.16,9.61,0.16,0.887,147.1,84.8,75.0,Heavy (>70%),Emergency (>130°C)
4861,228.18,26.86,4.87,0.795,19.18,14.3,0.24,0.882,126.7,85.1,84.51460905034604,Heavy (>70%),Critical (105-130°C)
4862,225.62,22.59,4.37,0.857,19.28,9.42,0.13,0.708,47.2,80.4,85.1478650150475,Medium (50-70%),Normal (<85°C)
4863,228.93,14.63,2.84,0.847,19.08,14.42,0.2,0.744,132.4,45.8,75.0,Light (<50%),Emergency (>130°C)
4864,228.29,34.66,6.52,0.824,19.2,11.98,0.2,0.871,137.7,87.1,75.0,Heavy (>70%),Emergency (>130°C)
4865,226.83,22.66,4.08,0.793,19.14,13.12,0.21,0.819,124.2,59.8,81.28309859221041,Medium (50-70%),Critical (105-130°C)
4866,229.65,13.91,2.34,0.734,19.09,10.51,0.17,0.857,49.4,64.1,83.60899206951095,Light (<50%),Normal (<85°C)
4867,226.57,17.12,2.84,0.732,19.02,9.36,0.16,0.895,116.2,51.7,75.38190720943692,Light (<50%),Critical (105-130°C)
